index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
462935,238,2,11/03/2014,1063,1,0,0,0,7034.573776180938
560225,170,7,15/12/2013,0,0,0,0,0,415.9207446869941
420950,902,2,09/06/2015,547,1,0,0,0,5591.6373626070545
163732,957,5,13/12/2013,882,1,0,0,0,7590.504926387825
656449,366,6,03/08/2013,349,1,0,0,0,3487.454161692039
222339,82,6,29/03/2014,544,1,0,0,0,6277.658787384302
660248,748,5,05/09/2014,570,1,1,0,0,6255.845586270191
66762,206,4,07/11/2013,826,1,1,0,0,7658.723695077577
561631,914,1,18/11/2013,1354,1,1,0,0,12263.528750632988
9910,1024,6,20/07/2013,721,1,0,0,0,6233.535232688236
187029,756,4,14/11/2013,1879,1,0,0,0,12966.133617242755
665241,408,1,01/06/2015,516,1,1,0,1,6639.931140744334
370774,910,3,09/07/2014,453,1,0,0,0,4419.289759379649
463908,408,7,01/06/2014,0,0,0,0,0,130.66644150832894
257713,975,6,28/12/2013,576,1,0,0,0,5664.147195916594
295176,15,6,19/04/2014,832,1,0,0,0,7230.434206251434
297505,319,3,30/10/2013,907,1,0,0,0,7048.4993371815835
670083,374,3,20/05/2015,968,1,1,0,0,10059.28915806366
277526,753,6,08/11/2014,671,1,0,0,0,6331.422845576128
85334,338,2,04/02/2014,792,1,1,0,0,8193.147578541999
682075,898,6,19/01/2013,185,1,0,0,0,1460.107996296227
485885,640,4,21/05/2015,966,1,1,0,0,9348.183360473133
524627,693,3,10/07/2013,341,1,0,0,1,3793.180913273219
614143,387,3,11/02/2015,1225,1,0,0,0,9558.74049948676
638772,920,4,10/04/2014,507,1,0,0,0,4479.665672753648
689320,1060,7,19/05/2013,0,0,0,0,0,0.0
107445,131,6,30/11/2013,650,1,0,0,0,6136.199907048623
121268,949,6,21/06/2014,369,1,0,0,0,1798.7743339886647
195936,1031,4,21/05/2015,434,1,1,0,0,5506.946534288975
628129,1061,3,01/05/2013,0,0,1,a,0,154.37212008429685
568963,816,7,27/07/2014,0,0,0,0,0,56.0954761654349
219086,207,4,15/08/2013,1483,1,1,0,0,12484.323513372785
73756,155,7,26/07/2015,0,0,0,0,0,236.39387827995822
674459,1013,6,28/12/2013,230,1,0,0,0,2533.640776655691
385949,716,6,09/11/2013,497,1,0,0,0,5014.959867459804
85538,1028,7,15/03/2015,0,0,0,0,0,0.0
54105,13,7,10/03/2013,0,0,0,0,0,0.0
446959,959,1,20/05/2013,0,0,0,a,0,0.0
596608,457,1,24/06/2013,367,1,0,0,0,3476.4378633397523
594301,818,6,09/05/2015,591,1,0,0,0,6148.841771109915
274953,651,4,07/02/2013,470,1,1,0,0,5195.598398756445
672800,203,3,28/05/2014,962,1,0,0,0,7502.052177719832
24616,585,2,09/09/2014,773,1,0,0,0,5817.293858505404
667120,804,6,23/11/2013,599,1,0,0,0,6612.013442721543
105995,105,3,17/04/2013,0,0,0,0,0,0.0
409073,27,3,01/05/2013,0,0,1,a,0,220.82221314029982
666918,927,5,19/09/2014,835,1,1,0,0,7681.743394846668
371093,291,2,02/09/2014,991,1,1,0,0,9352.808538369263
444487,71,6,24/05/2014,666,1,0,0,0,6424.53173934218
689088,815,2,15/10/2013,778,1,0,0,0,6798.31972538886
167408,888,2,17/03/2015,780,1,1,0,0,8436.568119866803
618972,971,6,13/09/2014,973,1,0,0,0,7389.830938368171
207884,70,6,21/06/2014,600,1,0,0,0,5730.512427050424
461934,44,7,27/10/2013,0,0,0,0,0,279.5443126219138
58052,739,3,22/07/2015,571,1,0,0,0,6274.353579626761
417134,457,7,17/11/2013,0,0,0,0,0,35.62176270132236
453069,674,4,28/05/2015,850,1,0,0,0,7496.44945015003
197955,467,2,19/08/2014,1926,1,1,0,1,16016.222235985011
632304,249,7,08/06/2014,0,0,0,0,0,0.0
299293,175,3,08/10/2014,648,1,1,0,0,6672.467274108116
135901,672,6,09/08/2014,1380,1,0,0,0,9903.595252208832
178697,891,3,01/10/2014,1397,1,1,0,0,11081.685017922337
180603,676,5,24/04/2015,2103,1,0,0,0,13379.483105915915
695960,219,2,19/02/2013,476,1,1,0,0,4568.126339192635
602692,962,7,09/02/2014,0,0,0,0,0,0.0
337115,104,7,23/06/2013,0,0,0,0,0,0.0
317304,877,4,14/11/2013,822,1,0,0,0,6610.22972318926
27946,1076,5,29/03/2013,0,0,1,b,1,369.79265884708195
19691,999,6,04/05/2013,420,1,0,0,0,4198.493035166593
632498,184,3,06/02/2013,694,1,1,0,0,6771.207764429205
427353,864,3,01/01/2014,0,0,0,a,1,0.0
624781,193,4,10/04/2014,678,1,0,0,0,6960.1373537817435
598291,800,4,23/01/2014,529,1,1,0,0,5912.358338788754
64688,752,1,14/01/2013,528,1,0,0,0,4839.086022212217
373887,12,6,15/11/2014,831,1,0,0,0,6633.313564233339
678604,21,7,17/02/2013,0,0,0,0,0,39.646734050896974
417510,420,3,25/09/2013,360,1,1,0,0,2744.7315067444274
691390,130,4,11/04/2013,581,1,1,0,0,6000.753184208153
233627,554,6,05/01/2013,260,1,0,0,0,2945.1037852237246
472429,1111,3,13/08/2014,374,1,0,0,1,3431.573786265638
176884,167,2,04/03/2014,1343,1,1,0,0,10992.494454609641
560036,386,3,04/03/2015,594,1,1,0,0,7097.591834139086
174354,661,4,16/07/2015,552,1,1,0,0,6167.294414963598
201044,21,3,10/07/2013,339,1,0,0,0,3475.030404445733
580325,439,1,04/05/2015,1227,1,1,0,0,12026.736988767496
411161,96,3,18/12/2013,896,1,1,0,0,9094.539533943553
147669,731,7,19/04/2015,0,0,0,0,0,401.05339487687684
135561,636,1,15/06/2015,1166,1,1,0,0,12523.10711061831
199844,756,7,12/01/2014,0,0,0,0,0,713.7515904190865
10560,1084,2,16/09/2014,839,1,1,0,0,8217.943625087739
545374,842,4,27/03/2014,864,1,0,0,0,6240.971160844031
121445,416,7,16/11/2014,0,0,0,0,0,259.18241726867535
545730,243,3,03/06/2015,1133,1,1,0,1,10334.463324295708
150374,403,7,11/01/2015,0,0,0,0,0,0.0
420042,283,7,22/09/2013,0,0,0,0,0,0.0
126246,408,3,16/01/2013,396,1,0,0,0,3875.1163327776
227415,156,6,20/07/2013,320,1,0,0,0,3295.56057596349
675430,682,2,22/07/2014,1612,1,0,0,1,10037.393459392684
477881,326,2,05/11/2013,421,1,1,0,0,5046.472466616824
47529,667,6,02/03/2013,761,1,0,0,0,6571.131633393056
171184,77,4,31/01/2013,622,1,0,0,0,5686.32185225623
257053,844,5,22/05/2015,500,1,1,0,0,5646.768351166134
151784,985,4,05/12/2013,973,1,1,0,0,8628.037680044301
557026,199,6,23/05/2015,699,1,0,0,0,6611.3939738796735
463018,115,6,25/05/2013,633,1,0,0,0,6152.84512517011
284710,603,2,17/06/2014,1090,1,1,0,1,10295.523744175369
308171,963,2,20/01/2015,938,1,0,0,0,7318.383513597208
354390,175,4,13/11/2014,682,1,1,0,0,6979.413725204161
410463,1056,5,01/11/2013,0,0,0,a,0,172.72932655155444
537136,727,1,04/08/2014,526,1,1,0,1,6486.235048204174
209644,985,5,01/03/2013,730,1,0,0,0,5726.284707716317
531743,924,4,05/06/2014,523,1,1,0,0,5592.588957419565
498319,1050,4,15/01/2015,560,1,1,0,0,5827.272435385919
249748,725,1,21/04/2014,0,0,0,b,1,179.99950447095418
625930,208,7,21/09/2014,0,0,0,0,0,0.0
188221,475,1,11/11/2013,739,1,0,0,0,6033.6700246241635
634577,310,7,22/09/2013,236,1,0,0,0,2377.0461969666726
165499,1061,2,12/05/2015,489,1,0,0,0,4731.769956575387
322121,497,4,01/05/2014,0,0,1,a,0,79.62176682974872
35546,4,4,05/12/2013,1558,1,1,0,0,13065.612633141927
303156,47,4,17/04/2014,1232,1,1,0,0,9838.323070310458
45454,167,3,11/02/2015,1016,1,0,0,1,7536.179452059225
374454,413,2,31/03/2015,925,1,1,0,1,10439.243553182054
225647,376,6,07/06/2014,742,1,0,0,0,7444.108314150297
224891,559,5,18/10/2013,669,1,0,0,0,4958.020229557369
283460,159,6,04/07/2015,665,1,0,0,0,7663.812253493914
484655,394,3,23/04/2014,491,1,0,0,1,4897.474092592472
279122,792,1,30/12/2013,952,1,0,0,1,8580.950514557162
26094,1099,2,01/01/2013,0,0,0,a,1,0.0
57846,181,7,16/06/2013,0,0,0,0,0,78.06171453379834
457066,343,5,18/04/2014,0,0,1,b,1,119.90485422801235
567600,479,5,12/12/2014,1416,1,0,0,0,10921.845657362743
47672,577,5,28/02/2014,634,1,0,0,0,5467.454757248101
522684,195,1,02/06/2014,1718,1,1,0,0,15356.991021657012
430798,520,5,11/04/2014,378,1,0,0,0,3710.806883444086
384525,595,1,26/08/2013,1991,1,1,0,0,17128.558142033125
266993,189,6,11/07/2015,677,1,0,0,0,7165.5857747187965
424447,576,2,17/09/2013,778,1,0,0,0,6507.2718786092555
135935,1049,6,16/02/2013,462,1,0,0,0,4589.70145257521
156498,210,2,10/12/2013,273,1,0,0,0,2745.15342305292
214908,865,6,16/11/2013,744,1,0,0,0,6000.248231804928
58711,513,5,07/02/2014,1990,1,1,0,1,13804.411175265022
177178,471,5,22/03/2013,620,1,1,0,0,6355.00624781844
438597,349,1,07/04/2014,843,1,0,0,0,7272.886772585177
250194,104,6,24/08/2013,1365,1,0,0,0,10115.47880117289
209500,865,7,10/05/2015,0,0,0,0,0,0.0
420473,1105,6,19/07/2014,384,1,0,0,0,4212.976916578515
24157,212,4,12/12/2013,461,1,0,0,0,4805.363776080091
365644,565,2,29/10/2013,668,1,0,0,1,5344.71185914436
294280,486,2,14/05/2013,619,1,1,0,0,6843.816983118747
567674,118,5,10/05/2013,732,1,0,0,1,6569.884547710395
274924,651,4,02/07/2015,887,1,1,0,1,8721.728557925026
217237,361,1,25/05/2015,0,0,0,a,0,74.03443923307124
696293,1074,5,14/11/2014,595,1,1,0,0,5892.038906949025
213295,65,5,11/04/2014,465,1,0,0,0,5503.468345531178
634000,150,3,03/09/2014,858,1,1,0,0,8474.710250639182
492930,739,2,17/09/2013,585,1,0,0,0,5609.886483725226
146557,946,5,03/04/2015,0,0,1,b,1,0.0
683458,829,6,13/07/2013,789,1,0,0,1,6445.3426221623795
541756,332,2,09/09/2014,536,1,0,0,0,4195.3331940425
145605,1,4,24/01/2013,645,1,1,0,0,5459.376008260352
553357,987,2,12/02/2013,870,1,0,0,0,6016.629943061422
269070,219,4,23/01/2014,369,1,1,0,0,3319.8001052891746
60359,296,2,05/08/2014,865,1,1,0,1,8030.253641237249
401354,6,4,11/09/2014,558,1,0,0,0,4255.819210143319
124019,150,3,30/01/2013,591,1,0,0,0,5573.545318983109
91158,826,5,07/11/2014,823,1,1,0,0,7693.289767462369
307184,319,3,17/04/2013,752,1,0,0,0,6664.439404623689
482295,474,5,05/04/2013,738,1,0,0,1,6395.325235235348
353822,103,1,06/05/2013,0,0,0,0,0,71.28661675582062
239720,389,7,07/04/2013,0,0,0,0,0,517.098665947891
163874,303,6,01/02/2014,531,1,0,0,0,5356.153983006874
121118,1004,3,25/09/2013,424,1,1,0,0,4341.556445067544
384762,972,2,03/02/2015,407,1,1,0,1,4613.551378977197
369432,608,6,02/08/2014,435,1,0,0,0,4289.626940543871
450992,408,4,03/01/2013,377,1,0,0,1,3774.6728189876503
10635,875,5,15/05/2015,541,1,0,0,0,5307.774885697506
597752,797,4,20/06/2013,361,1,1,0,0,4264.298468014595
599055,173,2,08/04/2014,973,1,0,0,0,7398.458478296564
490009,633,5,10/07/2015,542,1,0,0,0,5402.62698861146
476339,1097,6,16/11/2013,1899,1,0,0,0,8133.453704287445
257779,768,2,03/02/2015,1466,1,1,0,0,13373.05677200929
463379,491,4,18/06/2015,494,1,1,0,0,5829.391742959319
254981,359,3,11/02/2015,656,1,0,0,0,5853.1434527764595
456396,292,6,02/08/2014,373,1,0,0,0,3875.3671354347266
524725,285,6,16/02/2013,481,1,0,0,0,4920.914464083659
225268,1075,3,29/05/2013,1112,1,1,0,0,9948.46750932611
478103,112,7,05/04/2015,0,0,0,0,1,469.7316898655459
224359,744,2,10/12/2013,792,1,0,0,0,7367.301243038623
442611,402,5,26/06/2015,512,1,0,0,0,4902.94946652782
114008,179,5,31/07/2015,1183,1,1,0,1,11440.176798917742
247903,938,3,01/01/2014,0,0,0,a,1,639.0903306321335
5189,71,1,04/05/2015,1011,1,1,0,0,10962.412314915906
113551,1035,2,11/11/2014,746,1,1,0,0,7352.402146238788
579150,224,7,16/03/2014,0,0,0,0,0,0.0
549965,945,3,27/03/2013,658,1,1,0,1,5728.070223726464
25926,890,1,12/05/2014,370,1,0,0,0,3776.502875285164
656569,403,7,01/12/2013,0,0,0,0,0,361.281724457742
444667,489,3,24/12/2014,360,1,0,0,1,3922.0345473851153
338316,246,6,17/05/2014,755,1,0,0,0,6956.729319731584
608710,867,2,15/04/2014,486,1,1,0,0,6668.011004077621
552943,1023,6,17/01/2015,647,1,0,0,0,5973.114623966348
147297,211,6,22/06/2013,1129,1,0,0,0,8309.628998466878
202085,317,7,15/06/2014,0,0,0,0,0,224.21261752739986
525651,724,5,12/06/2015,676,1,0,0,0,6837.813927778201
584514,111,1,18/03/2013,684,1,1,0,0,7199.437522283546
566702,779,5,18/10/2013,702,1,0,0,0,6044.970923775923
123307,164,1,15/06/2015,918,1,1,0,0,10074.01958121861
652708,311,6,26/07/2014,548,1,0,0,0,5878.620132228611
176837,96,1,09/12/2013,494,1,0,0,0,4884.005215637668
650089,704,6,22/03/2014,758,1,0,0,0,7025.485408609268
10363,559,6,05/07/2014,317,1,0,0,0,2932.4818024623337
97330,522,6,18/05/2013,673,1,0,0,0,6853.256710737595
186687,634,6,30/08/2014,425,1,0,0,0,4046.685595105293
616621,708,5,03/07/2015,550,1,1,0,0,6421.374986575999
306320,609,1,18/02/2013,684,1,1,0,0,7385.549270241661
611933,528,3,17/07/2013,1076,1,1,0,0,11258.123396985604
649836,352,2,06/08/2013,817,1,0,0,0,6920.995932827899
462548,836,4,28/08/2014,671,1,0,0,1,5128.311190969238
679500,190,6,27/06/2015,603,1,0,0,0,6239.521735744929
14192,356,4,18/06/2015,437,1,1,0,0,5489.706730329454
445163,890,4,02/07/2015,437,1,1,0,0,5452.83864868854
51133,115,4,22/01/2015,417,1,0,0,0,3799.942980992204
542142,1070,6,30/05/2015,1105,1,0,0,0,9079.521317910212
586728,874,3,03/04/2013,469,1,0,0,0,4056.5442753318625
489332,926,2,11/06/2013,406,1,0,0,0,3868.1008075573486
605071,577,4,19/09/2013,519,1,0,0,0,4340.665593692111
409752,48,3,22/05/2013,430,1,0,0,0,3849.2748252763886
145459,518,6,18/01/2014,601,1,0,0,0,5719.077290718489
395909,851,3,26/02/2014,452,1,0,0,0,4144.734607769022
307344,529,7,10/05/2015,0,0,0,0,0,449.428626501062
255902,267,5,01/11/2013,1165,1,0,0,0,8487.574801847593
152305,113,4,20/03/2014,685,1,1,0,0,6992.313806487573
229505,588,2,06/08/2013,909,1,0,0,0,7617.658767288903
227779,667,3,11/12/2013,736,1,0,0,0,6467.25834915398
4327,768,4,23/10/2014,1325,1,1,0,1,11724.48421751605
267639,702,2,24/02/2015,287,1,0,0,0,2795.6824979758444
17537,984,7,28/12/2014,0,0,0,0,0,0.0
40541,424,7,12/01/2014,0,0,0,0,0,0.0
511159,945,7,03/11/2013,0,0,0,0,0,0.0
706960,345,6,24/08/2013,352,1,0,0,0,3675.97167090197
107512,433,6,16/03/2013,453,1,0,0,0,4276.618555414225
416063,126,6,13/07/2013,468,1,0,0,0,4357.540852669171
29089,226,4,06/03/2014,756,1,1,0,0,7994.316919583651
547875,5,5,10/05/2013,595,1,0,0,1,5002.620221501831
642720,691,3,08/07/2015,416,1,0,0,1,3652.702149702085
314568,464,3,19/02/2014,1084,1,1,0,0,9420.063993615475
483190,62,7,24/02/2013,0,0,0,0,0,32.471325360290315
538300,771,5,20/09/2013,646,1,0,0,0,4936.885226706837
645931,938,2,23/09/2014,856,1,0,0,0,7160.169695123855
168336,336,4,15/05/2014,1761,1,0,0,0,10744.512338430837
535904,860,6,18/10/2014,734,1,0,0,0,6417.59157352321
477851,316,5,22/02/2013,881,1,1,0,0,8132.993424958034
629967,516,6,28/02/2015,853,1,0,0,0,7774.8936757016845
19751,84,5,23/01/2015,1312,1,0,0,0,11751.438087053151
703984,607,2,19/03/2013,552,1,1,0,0,5826.30495637868
137990,74,1,16/02/2015,0,0,1,0,0,110.18652224195856
125941,676,2,23/12/2014,1613,1,0,0,1,11754.473576018812
36897,238,1,20/01/2014,1338,1,1,0,0,11660.326771078811
23101,670,7,25/01/2015,0,0,0,0,0,0.0
435965,300,6,12/01/2013,782,1,0,0,0,6566.574727450366
606205,630,3,04/02/2015,814,1,1,0,1,8577.488817931908
421612,401,3,11/06/2014,664,1,0,0,0,5466.435054091396
564005,414,5,15/11/2013,403,1,0,0,0,4255.2192455938
261673,286,7,25/01/2015,0,0,0,0,0,57.22637190142582
273812,65,5,01/03/2013,507,1,0,0,0,5565.108913853757
97855,622,1,17/03/2014,539,1,1,0,0,6379.660409054642
87763,621,4,25/12/2014,0,0,0,c,1,285.4149232163309
704879,187,1,28/10/2013,645,1,0,0,0,5563.803820615211
147735,836,2,29/07/2014,712,1,1,0,1,7034.725725179714
177543,681,5,01/03/2013,416,1,0,0,0,2631.9199690728783
193170,698,2,14/07/2015,2118,1,1,0,0,16957.430804062555
683902,599,5,13/06/2014,812,1,0,0,0,5797.027786834838
400865,723,2,02/09/2014,621,1,1,0,1,6916.85829810593
625794,330,3,22/01/2014,429,1,1,0,0,5285.402486851943
311261,247,7,19/04/2015,0,0,0,0,0,174.72467123775635
657118,478,3,18/12/2013,946,1,1,0,0,9023.994200849645
28839,382,1,11/11/2013,553,1,0,0,0,5695.256696466905
50327,808,3,16/10/2013,524,1,0,0,0,5336.681899696239
165929,325,1,14/04/2014,744,1,1,0,1,8097.07051812599
123037,676,3,15/01/2014,1520,1,0,0,0,9363.368553882252
608209,231,4,27/03/2014,314,1,0,0,0,3064.6734729514287
590184,510,6,19/01/2013,495,1,0,0,0,4757.733533011984
495286,768,5,22/11/2013,1393,1,1,0,0,11921.745497792206
385603,497,5,18/04/2014,0,0,1,b,1,0.0
590754,328,5,11/10/2013,532,1,1,0,0,5607.898110448984
164410,425,5,31/10/2014,587,1,0,0,0,4723.355330967017
402657,311,4,26/03/2015,764,1,0,0,0,6916.7468767619275
560159,971,6,09/11/2013,979,1,0,0,0,7916.468479188808
268399,811,5,06/03/2015,639,1,1,0,0,7858.452895520802
127881,759,6,02/11/2013,712,1,0,0,0,6241.1320952544465
167307,28,4,10/10/2013,619,1,1,0,0,6580.4877012023235
117157,250,4,21/08/2014,639,1,1,0,1,6388.751774509943
494008,611,4,22/01/2015,421,1,0,0,0,3790.2498531325127
211561,907,4,13/03/2014,826,1,0,0,0,6571.174638042099
44967,305,5,05/12/2014,788,1,1,0,0,7981.619314324741
543343,857,6,14/06/2014,1049,1,0,0,0,8295.487450615194
385475,1077,4,07/02/2013,580,1,1,0,0,5205.113122906641
472442,6,3,22/01/2014,609,1,1,0,0,5765.483622638762
473737,1007,6,10/05/2014,1072,1,0,0,0,8335.394441480226
226982,1070,4,28/11/2013,816,1,0,0,0,6107.8571524561885
193862,514,1,05/01/2015,893,1,1,0,1,10660.34851523727
84819,978,6,28/02/2015,915,1,0,0,0,7559.422366107607
187423,241,7,08/06/2014,0,0,0,0,0,0.0
245861,686,4,18/06/2015,836,1,1,0,0,8991.526578588564
192975,425,1,06/07/2015,450,1,0,0,1,4062.1546758264394
158803,689,1,18/05/2015,813,1,1,0,0,9182.573943081852
708284,465,3,16/01/2013,412,1,0,0,0,3617.889069631786
421267,451,6,13/12/2014,447,1,0,0,0,4790.530277823692
374138,706,1,27/07/2015,588,1,1,0,0,7294.9281288099955
452956,213,3,08/04/2015,594,1,0,0,1,6354.627182653519
366587,928,2,23/04/2013,670,1,1,0,0,6841.409681672963
101175,996,1,15/07/2013,930,1,1,0,1,10423.01767374438
635986,573,5,27/02/2015,319,1,0,0,0,3504.8902710864604
644242,209,5,28/02/2014,587,1,0,0,0,4935.252081654366
428204,672,7,26/04/2015,0,0,0,0,0,30.360932575711296
586191,870,4,17/10/2013,859,1,0,0,0,6094.656662990594
72163,548,1,25/11/2013,331,1,0,0,0,3459.664187316701
325195,597,4,02/07/2015,732,1,1,0,0,6510.482059163615
385915,1056,4,30/01/2014,295,1,0,0,0,2974.803256750092
202722,200,6,02/05/2015,1037,1,0,0,0,9343.806527475457
332006,856,1,15/06/2015,1188,1,1,0,0,12253.518439285224
327858,277,5,27/06/2014,530,1,0,0,0,4912.342857433298
256289,989,5,02/01/2015,544,1,0,0,1,4448.8356896195755
640114,1078,2,05/05/2015,618,1,1,0,0,6506.8656810378325
310133,934,7,27/04/2014,0,0,0,0,0,0.0
314007,1098,3,02/07/2014,782,1,1,0,0,5766.952662040532
620066,568,2,26/11/2013,329,1,0,0,0,2955.6439300046413
461461,754,3,11/09/2013,1091,1,1,0,0,9748.092337366716
473402,838,7,14/07/2013,0,0,0,0,0,0.0
442657,1042,2,16/07/2013,698,1,1,0,0,7077.3172090259095
551174,608,4,21/11/2013,1062,1,1,0,0,8891.43019927414
227011,677,7,26/07/2015,0,0,0,0,0,0.0
446830,573,3,27/05/2015,285,1,0,0,1,3440.943853988441
83585,830,5,15/05/2015,579,1,0,0,1,5537.911159292691
231811,804,1,17/06/2013,440,1,1,0,0,6365.065587713743
20983,321,5,27/03/2015,598,1,0,0,0,5764.89615221303
558175,352,1,25/08/2014,795,1,0,0,0,7147.622462022986
590146,279,1,19/01/2015,613,1,0,0,0,5826.119985293176
525072,153,3,21/05/2014,728,1,1,0,0,7990.561510024312
667691,982,6,25/05/2013,572,1,0,0,0,5931.250288210575
417393,936,1,08/04/2013,1247,1,1,0,0,11076.10196805418
178644,516,3,18/03/2015,877,1,1,0,0,8467.316283508735
665372,705,7,17/03/2013,0,0,0,0,0,108.28442154560902
329708,26,2,13/08/2013,641,1,1,0,1,6802.458893779831
558020,793,4,31/01/2013,383,1,0,0,0,3691.905686663271
561923,171,3,08/10/2014,858,1,1,0,1,8075.016002776381
125517,64,2,25/06/2013,575,1,0,0,0,5360.29856931868
9809,869,4,01/08/2013,986,1,1,0,1,10192.586106544639
87691,1034,6,14/02/2015,253,1,0,0,0,3571.8258135552337
417725,508,5,12/06/2015,658,1,0,0,0,6321.785642425718
273865,182,2,30/12/2014,472,1,0,0,1,4969.972474905009
94452,949,1,02/02/2015,662,1,1,0,1,5638.18959619104
429572,1,4,04/09/2014,507,1,1,0,1,4599.662162860616
577123,986,1,20/10/2014,760,1,1,0,0,8142.116532753432
322773,147,6,18/07/2015,877,1,0,0,0,8511.633773013116
127688,1103,3,13/02/2013,432,1,0,0,0,4652.843144347672
486343,129,2,03/12/2013,1542,1,1,0,0,14139.764280893503
7594,467,3,05/02/2014,1594,1,1,0,0,13586.327193394196
706108,990,2,30/06/2015,673,1,1,0,0,6502.116173521502
18852,79,4,07/05/2015,594,1,1,0,0,6451.775652281915
420534,10,3,25/03/2015,386,1,0,0,1,3923.840434760264
332330,984,3,11/09/2013,722,1,1,0,0,6561.278534255914
80636,196,3,30/10/2013,851,1,0,0,1,6755.788804992772
113435,95,7,04/08/2013,0,0,0,0,0,0.0
199960,284,1,16/02/2015,578,1,1,0,1,6823.523319343376
251689,746,2,18/03/2014,527,1,1,0,0,6144.55522977693
1895,421,3,15/01/2014,677,1,0,0,0,5923.753090950476
434690,889,7,28/07/2013,0,0,0,0,0,45.9157758158838
43983,547,2,12/02/2013,239,1,0,0,1,2303.35255676006
536263,37,3,19/02/2014,595,1,1,0,0,6365.711369361824
199286,262,2,03/12/2013,3445,1,1,0,0,26103.787972199374
278507,970,3,23/04/2014,386,1,0,0,1,3295.638952111724
379665,987,7,31/03/2013,0,0,0,0,0,0.0
272410,545,5,07/11/2014,1132,1,1,0,0,10254.834882706476
466226,407,1,07/04/2014,277,1,0,0,0,2606.9500965070474
44976,568,1,03/03/2014,503,1,1,0,0,5757.9927068588195
427397,147,7,18/01/2015,0,0,0,0,0,75.24756808121917
436737,670,2,03/06/2014,798,1,1,0,0,8163.060055774341
579512,218,6,10/08/2013,335,1,0,0,0,2231.989816028226
35754,646,6,07/06/2014,628,1,0,0,0,5925.728276767881
543926,904,7,12/01/2014,0,0,0,0,0,862.3228440182721
512033,664,5,15/05/2015,732,1,0,0,1,6781.378246791765
139257,868,5,06/06/2014,697,1,1,0,0,8222.050195872844
408920,671,1,31/03/2014,890,1,1,0,0,9408.278539745215
701260,39,2,03/12/2013,914,1,1,0,0,9300.436121226818
184134,527,5,03/05/2013,1144,1,1,0,0,10303.371401450519
455490,1083,7,12/05/2013,0,0,0,0,0,249.0752810187094
686591,816,7,06/01/2013,0,0,0,0,0,36.643496038610195
303775,690,3,12/02/2014,831,1,0,0,0,6821.988264062402
626567,256,6,09/02/2013,1176,1,0,0,0,8701.088988622385
595874,1003,5,07/06/2013,1096,1,1,0,0,9959.545108214848
545249,676,6,04/04/2015,1328,1,0,0,1,10572.239151146967
396436,1084,5,02/08/2013,756,1,1,0,1,7592.560963294657
550931,947,3,09/07/2014,917,1,0,0,0,6132.764668317074
96878,508,5,04/10/2013,726,1,0,0,0,6145.049284730486
95948,1039,1,05/08/2013,912,1,0,0,1,7479.610985909788
554421,607,2,27/05/2014,375,1,0,0,0,3909.0207089392884
493347,248,1,29/06/2015,1245,1,1,0,0,11962.835620696953
581643,434,2,29/01/2013,461,1,0,0,0,4033.041338421111
498401,265,5,15/08/2014,445,1,0,0,1,4126.874837623216
110370,980,5,15/08/2014,503,1,0,0,1,4688.048221827267
136055,959,3,17/07/2013,771,1,1,0,1,7230.079257061332
269413,219,2,04/06/2013,452,1,1,0,0,4779.958576354992
532751,390,2,18/02/2014,1317,1,1,0,0,11992.952491042404
511154,540,4,02/01/2014,373,1,0,0,1,4279.665055051943
490796,399,6,15/02/2014,489,1,0,0,0,4682.851648273183
61157,93,3,11/02/2015,592,1,0,0,0,5328.810703770897
179079,664,7,29/09/2013,0,0,0,0,0,0.0
323872,437,6,16/02/2013,816,1,0,0,0,7103.026541783438
650127,8,4,28/05/2015,823,1,0,0,0,6857.118916265095
123273,212,2,13/05/2014,403,1,0,0,0,4182.8415307491605
471000,772,2,30/07/2013,481,1,1,0,1,4953.6673974974565
289121,403,6,05/04/2014,468,1,0,0,0,4525.289453837216
624338,852,2,19/05/2015,673,1,1,0,0,7188.395570150449
557416,154,4,10/01/2013,717,1,1,0,1,7671.551794933475
229041,34,1,27/10/2014,969,1,0,0,1,8044.57038315742
133294,796,7,02/11/2014,0,0,0,0,0,0.0
342614,757,1,21/01/2013,582,1,1,0,0,7218.261458237196
